August 2026 sales · order detail (WMS export),,,,
Date,Order no.,SKU,Quantity,Customer
16-Aug-26,ORD-103701,SKU-FRO-0109,10,La Lucha Restaurant
16/08/2026,ORD-103702,SKU-OFF-0236,5,El Tornillo Hardware
16-Aug-26,ORD-103702,SKU-FRO-0114,17,Inkafarma Comas Pharmacy
2026-08-16,ORD-103702,SKU-CLE-0028,1,El Tornillo Hardware
16-Aug-26,ORD-103703,SKU-OFF-0228,1,Andean Group Offices
16-Aug-26,ORD-103704,SKU-DAI-0184,7,Lince Vet Center
2026-08-16,ORD-103704,SKU-TOO-0131,24,El Tornillo Hardware
2026-08-16,ORD-103706,SKU-FRO-0238,14,San Martin Corner Store
16-Aug-26,ORD-103706,SKU BEA 0215,15,Andean Group Offices
16/08/2026,ORD-103707,SKU-BEA-0045,21,Andean Group Offices
16/08/2026,ORD-103707,SKU-GAR-0039,13,Andean Group Offices
2026-08-16,ORD-103707,SKU-FRO-0114,14,San Martin Corner Store
16/08/2026,ORD-103709,SKU-DAI-0313,20,Happy Pet Store
16-Aug-26,ORD-103709,SKU-CLE-0240,23,Lucero Minimarket
2026-08-16,ORD-103709,SKU-PET-0076,1,Wong North Supermarkets
2026-08-16,ORD-103710,SKU-DAI-0070,8,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103710,SKU-FRO-0272,2,Inkafarma Comas Pharmacy
16/08/2026,ORD-103710,SKU-DAI-0303,1,Happy Pet Store
2026-08-16,ORD-103711,SKU-CLE-0240,1,El Tornillo Hardware
16/08/2026,ORD-103712,SKU-BEV-0033,4,Inkafarma Comas Pharmacy
16/08/2026,ORD-103712,SKU-FRO-0278,9,Lince Vet Center
16-Aug-26,ORD-103713,SKU-DAI-0303,4,Lucero Minimarket
2026-08-16,ORD-103714,SKU-FRO-0296,13,Happy Pet Store
16-Aug-26,ORD-103714,SKU-HOM-0089,1,Lucero Minimarket
16-Aug-26,ORD-103715,SKU-TOO-0279,7,Andean Group Offices
2026-08-16,ORD-103715,SKU-TOO-0279,12,Lucero Minimarket
2026-08-16,ORD-103717,SKU-FRO-0014,1,Delta Construction
2026-08-16,ORD-103717,SKU-FRO-0246,3,Andean Group Offices
2026-08-16,ORD-103717,SKU-FRO-0272,15,El Tornillo Hardware
16-Aug-26,ORD-103718,SKU-CLE-0263,2,Inkafarma Comas Pharmacy
16/08/2026,ORD-103718,SKU-SNA-0100,9,El Tornillo Hardware
16-Aug-26,ORD-103719,SKU-BEA-0151,1,Lince Vet Center
2026-08-16,ORD-103719,SKU-FRO-0267,13,Lucero Minimarket
16-Aug-26,ORD-103720,SKU-HAR-0266,2,Delta Construction
2026-08-16,ORD-103720,SKU-HOM-0253,8,Happy Pet Store
16/08/2026,ORD-103720,SKU-HOM-0013,3,El Tornillo Hardware
16-Aug-26,ORD-103721,SKU-TOO-0067,1,San Martin Corner Store
16-Aug-26,ORD-103721,SKU-DAI-0164,1,Happy Pet Store
16/08/2026,ORD-103722,SKU-FRO-0278,8,Lince Vet Center
2026-08-16,ORD-103722,SKU-FRO-0278,2,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103723,SKU-HAR-0309,19,Lince Vet Center
2026-08-16,ORD-103723,SKU-OFF-0228,6,El Tornillo Hardware
16-Aug-26,ORD-103724,SKU-FRO-0267,14,Andean Group Offices
16/08/2026,ORD-103725,SKU-BEA-0034,16,El Tornillo Hardware
16/08/2026,ORD-103726,SKU-BEV-0037,9,Lucero Minimarket
16-Aug-26,ORD-103726,SKU-OFF-0283,13,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103727,SKU-FRO-0278,8,Lucero Minimarket
16-Aug-26,ORD-103728,SKU-DAI-0164,1,Happy Pet Store
16-Aug-26,ORD-103728,SKU-OFF-0140,9,El Tornillo Hardware
2026-08-16,ORD-103728,SKU-HOM-0204,9,La Lucha Restaurant
16/08/2026,ORD-103729,sku-bea-0177,3,Delta Construction
2026-08-16,ORD-103729,SKU-BEV-0242,19,Andean Group Offices
16/08/2026,ORD-103730,SKU-HOM-0204,1,Happy Pet Store
16/08/2026,ORD-103730,SKU-OFF-0007,6,Lucero Minimarket
16-Aug-26,ORD-103730,SKU-SNA-0319,3,Happy Pet Store
16/08/2026,ORD-103731,SKU-DAI-0072,18,Lince Vet Center
16/08/2026,ORD-103732,SKU-DAI-0123,1,Wong North Supermarkets
16/08/2026,ORD-103732,SKU-BEV-0301,4,Happy Pet Store
2026-08-16,ORD-103733,SKU-FRO-0114,2,San Martin Corner Store
16-Aug-26,ORD-103733,SKU-HOM-0289,1,Delta Construction
2026-08-16,ORD-103734,SKU-BEV-0273,7,Lince Vet Center
16/08/2026,ORD-103734,SKU-SNA-0223,7,La Lucha Restaurant
2026-08-16,ORD-103735,sku-gar-0021,5,Inkafarma Comas Pharmacy
16/08/2026,ORD-103735,SKU-BEA-0215,2,La Lucha Restaurant
16/08/2026,ORD-103736,SKU-HOM-0015,11,Wong North Supermarkets
16-Aug-26,ORD-103736,SKU-BEV-0058,14,Delta Construction
16-Aug-26,ORD-103737,SKU-DAI-0070,1,San Martin Corner Store
2026-08-16,ORD-103737,SKU-HOM-0286,3,Andean Group Offices
16/08/2026,ORD-103738,SKU-HOM-0065,6,Delta Construction
16/08/2026,ORD-103738,SKU-BEV-0219,10,San Martin Corner Store
16-Aug-26,ORD-103738,SKU-PET-0087,6,El Tornillo Hardware
2026-08-16,ORD-103739,SKU-FRO-0296,1,San Martin Corner Store
16/08/2026,ORD-103740,SKU-GAR-0113,18,Lucero Minimarket
16/08/2026,ORD-103740,SKU-CLE-0276,2,Wong North Supermarkets
16/08/2026,ORD-103740,SKU-FRO-0014,9,Inkafarma Comas Pharmacy
2026-08-16,ORD-103741,SKU-DAI-0303,3,Inkafarma Comas Pharmacy
16/08/2026,ORD-103742,SKU-OFF-0060,15,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103743,SKU-SNA-0244,17,Wong North Supermarkets
16/08/2026,ORD-103743,SKU-DAI-0313,16,San Martin Corner Store
2026-08-16,ORD-103743,SKU-BEA-0264,3,La Lucha Restaurant
16/08/2026,ORD-103744,SKU-OFF-0257,1,Lucero Minimarket
16-Aug-26,ORD-103744,SKU-PET-0017,1,Lince Vet Center
16/08/2026,ORD-103745,SKU-CLE-0240,4,Andean Group Offices
2026-08-16,ORD-103745,SKU-FRO-0085,6,Lince Vet Center
16-Aug-26,ORD-103746,SKU-BEV-0311,18,Andean Group Offices
2026-08-16,ORD-103746,SKU-BEV-0301,1,Lince Vet Center
16/08/2026,ORD-103746,SKU-PET-0076,7,Wong North Supermarkets
16/08/2026,ORD-103747,SKU-BEV-0176,5,La Lucha Restaurant
16-Aug-26,ORD-103747,SKU-DAI-0169,13,La Lucha Restaurant
16-Aug-26,ORD-103748,SKU-FRO-0196,3,Wong North Supermarkets
2026-08-16,ORD-103748,SKU-PET-0270,2,Wong North Supermarkets
16/08/2026,ORD-103749,SKU-HOM-0204,2,El Tornillo Hardware
16-Aug-26,ORD-103749,SKU-BEA-0312,21,San Martin Corner Store
16-Aug-26,ORD-103750,SKU-OFF-0259,10,Happy Pet Store
16/08/2026,ORD-103750,SKU-PET-0076,6,Inkafarma Comas Pharmacy
16/08/2026,ORD-103751,sku-hom-0112,14,El Tornillo Hardware
2026-08-16,ORD-103751,SKU-BEA-0291,6,Lince Vet Center
16/08/2026,ORD-103751,SKU-OFF-0283,9,Wong North Supermarkets
16/08/2026,ORD-103752,SKU-FRO-0288,2,El Tornillo Hardware
2026-08-16,ORD-103752,SKU-HOM-0089,2,Happy Pet Store
16/08/2026,ORD-103754,SKU-DAI-0070,2,Wong North Supermarkets
2026-08-16,ORD-103754,SKU-SNA-0223,14,Lucero Minimarket
16/08/2026,ORD-103755,SKU-BEA-0144,6,Lince Vet Center
2026-08-16,ORD-103755,SKU-OFF-0284,10,Andean Group Offices
2026-08-16,ORD-103756,SKU-SNA-0223,2,Andean Group Offices
2026-08-16,ORD-103756,SKU-CLE-0018,19,Delta Construction
16/08/2026,ORD-103757,SKU-HOM-0013,1,Delta Construction
16/08/2026,ORD-103757,SKU-GAR-0111,11,Wong North Supermarkets
2026-08-16,ORD-103757,SKU-DAI-0169,3,El Tornillo Hardware
2026-08-16,ORD-103758,SKU-DAI-0303,3,Inkafarma Comas Pharmacy
16/08/2026,ORD-103758,SKU-HOM-0089,10,San Martin Corner Store
16-Aug-26,ORD-103759,SKU-HOM-0286,4,Happy Pet Store
16/08/2026,ORD-103759,SKU-SNA-0315,13,Delta Construction
2026-08-16,ORD-103759,SKU-DAI-0054,10,La Lucha Restaurant
16-Aug-26,ORD-103760,SKU-SNA-0097,12,Happy Pet Store
2026-08-16,ORD-103761,SKU-DAI-0072,4,Delta Construction
16/08/2026,ORD-103761,SKU-HOM-0127,2,Wong North Supermarkets
2026-08-16,ORD-103762,SKU-PET-0102,4,Inkafarma Comas Pharmacy
16/08/2026,ORD-103763,SKU-CLE-0209,14,Lince Vet Center
2026-08-16,ORD-103763,SKU-HOM-0286,1,Lucero Minimarket
2026-08-16,ORD-103763,SKU-PET-0318,16,Lince Vet Center
2026-08-16,ORD-103764,SKU-DAI-0169,5,Andean Group Offices
2026-08-16,ORD-103765,SKU-CLE-0061,26,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103765,SKU-DAI-0072,2,Happy Pet Store
16/08/2026,ORD-103766,SKU-BEV-0037,5,San Martin Corner Store
16-Aug-26,ORD-103766,SKU-FRO-0278,10,Delta Construction
16/08/2026,ORD-103766,SKU-DAI-0054,10,Wong North Supermarkets
16-Aug-26,ORD-103767,SKU-CLE-0299,5,La Lucha Restaurant
2026-08-16,ORD-103767,SKU-TOO-0125,7,Lucero Minimarket
16-Aug-26,ORD-103768,SKU-BEV-0033,4,Wong North Supermarkets
16-Aug-26,ORD-103768,SKU-CLE-0041,3,Lince Vet Center
16-Aug-26,ORD-103768,SKU-TOO-0125,12,Wong North Supermarkets
16-Aug-26,ORD-103769,SKU-BEA-0126,2,Delta Construction
16-Aug-26,ORD-103769,SKU-GAR-0039,4,Delta Construction
16-Aug-26,ORD-103770,SKU-PET-0102,10,Andean Group Offices
16/08/2026,ORD-103771,SKU-FRO-0238,16,Delta Construction
2026-08-16,ORD-103771,SKU-CLE-0248,6,Inkafarma Comas Pharmacy
16/08/2026,ORD-103771,SKU-TOO-0221,3,Lucero Minimarket
16/08/2026,ORD-103773,SKU-DAI-0169,1,Wong North Supermarkets
16-Aug-26,ORD-103773,SKU-DAI-0082,1,San Martin Corner Store
16-Aug-26,ORD-103773,SKU-FRO-0109,10,Delta Construction
2026-08-16,ORD-103774,SKU-HOM-0262,11,El Tornillo Hardware
16/08/2026,ORD-103774,SKU-FRO-0014,4,Andean Group Offices
2026-08-16,ORD-103774,SKU-OFF-0259,26,El Tornillo Hardware
16/08/2026,ORD-103775,SKU-BEV-0174,1,Andean Group Offices
16/08/2026,ORD-103775,SKU-FRO-0261,5,San Martin Corner Store
16-Aug-26,ORD-103775,SKU-TOO-0216,1,Delta Construction
2026-08-16,ORD-103776,SKU-PET-0099,23,Lince Vet Center
16-Aug-26,ORD-103777,SKU-DAI-0123,1,San Martin Corner Store
16/08/2026,ORD-103778,SKU-BEA-0264,4,Lucero Minimarket
16/08/2026,ORD-103778,SKU-BEA-0215,15,El Tornillo Hardware
2026-08-16,ORD-103778,SKU-SNA-0188,18,Andean Group Offices
16-Aug-26,ORD-103779,SKU-SNA-0030,15,El Tornillo Hardware
16/08/2026,ORD-103780,SKU TOO 0221,4,San Martin Corner Store
16-Aug-26,ORD-103780,SKU-OFF-0225,3,El Tornillo Hardware
16/08/2026,ORD-103780,SKU-HOM-0020,4,Andean Group Offices
16-Aug-26,ORD-103781,SKU-FRO-0288,2,Andean Group Offices
2026-08-16,ORD-103782,SKU-HAR-0237,6,Lince Vet Center
2026-08-16,ORD-103782,SKU-OFF-0259,27,Delta Construction
16/08/2026,ORD-103783,SKU-DAI-0184,13,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103783,SKU-SNA-0057,17,Inkafarma Comas Pharmacy
16-Aug-26,ORD-103784,SKU-FRO-0272,9,Lince Vet Center
16-Aug-26,ORD-103784,SKU-BEV-0174,2,Inkafarma Comas Pharmacy
2026-08-16,ORD-103785,SKU-PET-0217,9,El Tornillo Hardware
16/08/2026,ORD-103785,SKU-CLE-0108,9,Lince Vet Center
2026-08-16,ORD-103786,SKU-FRO-0246,4,Lince Vet Center
2026-08-16,ORD-103787,SKU-PET-0270,9,Happy Pet Store
16/08/2026,ORD-103788,SKU-BEA-0045,7,Andean Group Offices
16/08/2026,ORD-103788,SKU-CLE-0263,6,San Martin Corner Store
16-Aug-26,ORD-103789, SKU-DAI-0303,3,El Tornillo Hardware
16-Aug-26,ORD-103789,SKU-PET-0031,2,Wong North Supermarkets
16-Aug-26,ORD-103789,SKU-FRO-0132,28,Andean Group Offices
16-Aug-26,ORD-103790,SKU-HAR-0309,15,Happy Pet Store
16/08/2026,ORD-103790,SKU-HOM-0204,10,Wong North Supermarkets
16/08/2026,ORD-103791,SKU-DAI-0303,2,Wong North Supermarkets
2026-08-16,ORD-103792,SKU-DAI-0313,15,La Lucha Restaurant
2026-08-16,ORD-103793,SKU-SNA-0244,21,Andean Group Offices
2026-08-16,ORD-103794,SKU-DAI-0072,8,Andean Group Offices
17-Aug-26,ORD-103795,SKU-CLE-0248,5,San Martin Corner Store
17-Aug-26,ORD-103795,SKU-DAI-0169,12,Lucero Minimarket
17/08/2026,ORD-103796,SKU-BEV-0084,7,Lince Vet Center
17/08/2026,ORD-103796,SKU-FRO-0246,3,Delta Construction
17-Aug-26,ORD-103796,SKU-OFF-0074,18,Wong North Supermarkets
17-Aug-26,ORD-103797,SKU-BEV-0118,3,Lucero Minimarket
2026-08-17,ORD-103797,SKU-TOO-0069,2,La Lucha Restaurant
17-Aug-26,ORD-103797,SKU-BEV-0242,20,Wong North Supermarkets
17-Aug-26,ORD-103798,SKU-HOM-0112,3,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103798,SKU-DAI-0072,2,El Tornillo Hardware
2026-08-17,ORD-103798,SKU-DAI-0169,5,Happy Pet Store
2026-08-17,ORD-103799,SKU-HOM-0289,11,El Tornillo Hardware
17-Aug-26,ORD-103799,SKU-FRO-0179,10,Delta Construction
2026-08-17,ORD-103800,SKU-CLE-0041,17,El Tornillo Hardware
17/08/2026,ORD-103800,SKU-CLE-0028,7,El Tornillo Hardware
2026-08-17,ORD-103802,SKU-TOO-0049,18,La Lucha Restaurant
2026-08-17,ORD-103802,SKU-CLE-0139,2,Delta Construction
2026-08-17,ORD-103802,SKU-DAI-0072,1,Happy Pet Store
2026-08-17,ORD-103803,SKU-FRO-0179,2,Lince Vet Center
17-Aug-26,ORD-103804,SKU-HOM-0020,3,Andean Group Offices
17/08/2026,ORD-103804,SKU-FRO-0014,14,La Lucha Restaurant
17/08/2026,ORD-103805,SKU-BEA-0126,5,Inkafarma Comas Pharmacy
2026-08-17,ORD-103805,SKU-BEV-0176,3,Andean Group Offices
2026-08-17,ORD-103806,SKU-SNA-0223,9,La Lucha Restaurant
2026-08-17,ORD-103807,SKU-OFF-0249,1,Andean Group Offices
17/08/2026,ORD-103807,SKU-BEV-0150,3,San Martin Corner Store
17/08/2026,ORD-103808,SKU-DAI-0184,18,San Martin Corner Store
17/08/2026,ORD-103808,SKU-FRO-0238,2,Happy Pet Store
17/08/2026,ORD-103809, SKU-GAR-0113,10,San Martin Corner Store
2026-08-17,ORD-103810,SKU-GAR-0157,26,Lince Vet Center
17/08/2026,ORD-103810,SKU-BEV-0150,2,Lince Vet Center
17-Aug-26,ORD-103810,SKU-BEA-0163,1,Happy Pet Store
2026-08-17,ORD-103811,SKU-CLE-0061,10,Happy Pet Store
17-Aug-26,ORD-103811,SKU-OFF-0284,6,San Martin Corner Store
17-Aug-26,ORD-103812,SKU-BEA-0193,8,Lucero Minimarket
2026-08-17,ORD-103812,SKU-HOM-0166,1,La Lucha Restaurant
2026-08-17,ORD-103813,SKU-HAR-0093,9,La Lucha Restaurant
17/08/2026,ORD-103814,SKU-TOO-0122,10,Lince Vet Center
17/08/2026,ORD-103814,SKU-DAI-0184,1,La Lucha Restaurant
17/08/2026,ORD-103814,SKU-FRO-0014,1,La Lucha Restaurant
17/08/2026,ORD-103815,SKU-TOO-0056,4,San Martin Corner Store
2026-08-17,ORD-103815,SKU-HOM-0013,4,San Martin Corner Store
2026-08-17,ORD-103815,SKU-PET-0017,1,La Lucha Restaurant
17/08/2026,ORD-103816,SKU-GAR-0113,2,Wong North Supermarkets
17/08/2026,ORD-103817,SKU-TOO-0216,6,Lucero Minimarket
17/08/2026,ORD-103817,SKU-DAI-0003,2,Happy Pet Store
17-Aug-26,ORD-103818,SKU-BEV-0180,2,Lince Vet Center
17-Aug-26,ORD-103819,SKU-FRO-0203,20,El Tornillo Hardware
17-Aug-26,ORD-103819,SKU-TOO-0049,23,San Martin Corner Store
2026-08-17,ORD-103820,SKU-OFF-0007,1,Happy Pet Store
17-Aug-26,ORD-103820,SKU-FRO-0278,2,Lince Vet Center
17-Aug-26,ORD-103821,SKU-TOO-0295,7,Happy Pet Store
17-Aug-26,ORD-103821,SKU-BEV-0150,13,Delta Construction
17/08/2026,ORD-103822,SKU-DAI-0082,10,Delta Construction
17-Aug-26,ORD-103822,SKU-HOM-0166,1,Happy Pet Store
2026-08-17,ORD-103823,SKU-OFF-0257,4,San Martin Corner Store
2026-08-17,ORD-103823,SKU-DAI-0003,9,Delta Construction
17-Aug-26,ORD-103823,SKU-PET-0318,14,Delta Construction
17/08/2026,ORD-103824,SKU-DAI-0003,13,San Martin Corner Store
17/08/2026,ORD-103824,SKU-DAI-0184,13,La Lucha Restaurant
2026-08-17,ORD-103825,SKU-FRO-0136,8,Inkafarma Comas Pharmacy
2026-08-17,ORD-103825,SKU-BEA-0168,6,La Lucha Restaurant
17/08/2026,ORD-103825,SKU-CLE-0028,7,El Tornillo Hardware
2026-08-17,ORD-103826,SKU-DAI-0072,14,Happy Pet Store
17-Aug-26,ORD-103826,SKU-DAI-0123,1,Lucero Minimarket
17/08/2026,ORD-103826,SKU-GAR-0021,4,Andean Group Offices
17/08/2026,ORD-103827,SKU-PET-0155,5,La Lucha Restaurant
2026-08-17,ORD-103827,SKU-OFF-0228,20,El Tornillo Hardware
17/08/2026,ORD-103828,SKU-OFF-0283,10,San Martin Corner Store
2026-08-17,ORD-103828,SKU-BEV-0174,6,El Tornillo Hardware
17/08/2026,ORD-103828,SKU-BEA-0264,8,Happy Pet Store
17-Aug-26,ORD-103829,SKU-OFF-0074,24,Lince Vet Center
2026-08-17,ORD-103830,SKU-OFF-0225,14,Andean Group Offices
17/08/2026,ORD-103831,SKU-DAI-0072,16,Wong North Supermarkets
17-Aug-26,ORD-103831,SKU-DAI-0082,5,Happy Pet Store
17-Aug-26,ORD-103832,SKU-BEA-0119,15,La Lucha Restaurant
17/08/2026,ORD-103832,SKU-FRO-0085,16,El Tornillo Hardware
17/08/2026,ORD-103833,SKU-SNA-0223,6,Andean Group Offices
17-Aug-26,ORD-103833,SKU-FRO-0278,11,Lince Vet Center
17-Aug-26,ORD-103833,SKU GAR 0113,24,La Lucha Restaurant
17-Aug-26,ORD-103834,SKU-FRO-0090,7,La Lucha Restaurant
17-Aug-26,ORD-103834,SKU-BEA-0138,1,Lucero Minimarket
2026-08-17,ORD-103835,SKU-HOM-0208,10,Lince Vet Center
17-Aug-26,ORD-103836,SKU-GAR-0153,2,Andean Group Offices
2026-08-17,ORD-103836,SKU-CLE-0018,13,Wong North Supermarkets
2026-08-17,ORD-103837,SKU-FRO-0213,1,Lince Vet Center
17-Aug-26,ORD-103838,SKU-FRO-0238,4,La Lucha Restaurant
2026-08-17,ORD-103838,SKU-SNA-0199,21,Andean Group Offices
17/08/2026,ORD-103838,SKU-BEA-0312,10,Andean Group Offices
2026-08-17,ORD-103839,SKU-SNA-0188,28,San Martin Corner Store
2026-08-17,ORD-103839,SKU-BEA-0312,24,El Tornillo Hardware
17-Aug-26,ORD-103840,SKU-GAR-0039,13,Delta Construction
17/08/2026,ORD-103841,SKU-FRO-0196,2,Delta Construction
17-Aug-26,ORD-103842,SKU-GAR-0111,3,La Lucha Restaurant
17-Aug-26,ORD-103842,SKU-TOO-0080,5,Wong North Supermarkets
2026-08-17,ORD-103843,SKU-HAR-0266,9,Lucero Minimarket
17-Aug-26,ORD-103845,SKU-HOM-0020,4,Andean Group Offices
17/08/2026,ORD-103845,SKU-DAI-0072,4,La Lucha Restaurant
17/08/2026,ORD-103846,SKU-FRO-0136,2,El Tornillo Hardware
17/08/2026,ORD-103846,SKU-OFF-0283,9,Andean Group Offices
17/08/2026,ORD-103847,SKU-GAR-0021,2,Inkafarma Comas Pharmacy
2026-08-17,ORD-103848,SKU-DAI-0082,7,San Martin Corner Store
2026-08-17,ORD-103848,SKU-BEV-0202,6,Inkafarma Comas Pharmacy
17/08/2026,ORD-103849,SKU-FRO-0272,22,La Lucha Restaurant
17-Aug-26,ORD-103850,SKU-BEV-0180,12,San Martin Corner Store
2026-08-17,ORD-103850,sku-bev-0084,20,Happy Pet Store
17-Aug-26,ORD-103851,SKU-SNA-0051,3,Inkafarma Comas Pharmacy
2026-08-17,ORD-103851,SKU-GAR-0195,3,Delta Construction
17-Aug-26,ORD-103852,SKU-DAI-0184,18,El Tornillo Hardware
17-Aug-26,ORD-103852,SKU-TOO-0026,7,Lince Vet Center
2026-08-17,ORD-103853,SKU-DAI-0082,9,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103853,SKU-FRO-0109,5,El Tornillo Hardware
17-Aug-26,ORD-103853,SKU-OFF-0228,23,Delta Construction
2026-08-17,ORD-103854,SKU-TOO-0125,3,Delta Construction
17-Aug-26,ORD-103854,SKU-FRO-0238,4,Wong North Supermarkets
17/08/2026,ORD-103854,SKU-FRO-0196,10,San Martin Corner Store
17/08/2026,ORD-103855,SKU-BEA-0193,5,La Lucha Restaurant
2026-08-17,ORD-103855,SKU-BEA-0185,17,Wong North Supermarkets
2026-08-17,ORD-103856,SKU-GAR-0287,1,Lucero Minimarket
17/08/2026,ORD-103857,SKU-BEA-0185,10,El Tornillo Hardware
17-Aug-26,ORD-103857,SKU-BEA-0019,6,La Lucha Restaurant
17-Aug-26,ORD-103858,SKU-OFF-0043,8,La Lucha Restaurant
17-Aug-26,ORD-103858,SKU-DAI-0164,5,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103859,SKU HOM 0286,5,Delta Construction
2026-08-17,ORD-103861,SKU-OFF-0225,6,Lucero Minimarket
17-Aug-26,ORD-103861,SKU-SNA-0171,11,Lince Vet Center
17-Aug-26,ORD-103861, SKU-CLE-0299,13,Wong North Supermarkets
17-Aug-26,ORD-103862,SKU-BEA-0185,17,El Tornillo Hardware
17/08/2026,ORD-103862,SKU-OFF-0283,16,Happy Pet Store
17-Aug-26,ORD-103862,SKU-DAI-0070,4,Lince Vet Center
2026-08-17,ORD-103863,SKU-TOO-0125,4,La Lucha Restaurant
17/08/2026,ORD-103863,SKU-GAR-0195,17,Lince Vet Center
17-Aug-26,ORD-103864,SKU-FRO-0132,6,El Tornillo Hardware
2026-08-17,ORD-103864,SKU-HOM-0286,3,Happy Pet Store
17-Aug-26,ORD-103865,SKU-FRO-0136,6,San Martin Corner Store
2026-08-17,ORD-103866,SKU-HAR-0266,3,Wong North Supermarkets
17-Aug-26,ORD-103866,SKU-DAI-0184,1,El Tornillo Hardware
17/08/2026,ORD-103866,SKU-BEA-0062,8,El Tornillo Hardware
17/08/2026,ORD-103867,SKU-BEV-0311,22,La Lucha Restaurant
2026-08-17,ORD-103867,SKU-HOM-0204,8,La Lucha Restaurant
17/08/2026,ORD-103867,SKU-SNA-0223,13,La Lucha Restaurant
2026-08-17,ORD-103868,SKU-BEV-0219,10,Andean Group Offices
2026-08-17,ORD-103868,SKU-DAI-0164,5,Andean Group Offices
17-Aug-26,ORD-103869,SKU-CLE-0108,7,Lince Vet Center
17/08/2026,ORD-103869,SKU-BEV-0033,1,La Lucha Restaurant
2026-08-17,ORD-103870,SKU-TOO-0216,2,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103870,SKU-DAI-0313,23,Lince Vet Center
17/08/2026,ORD-103872,SKU-FRO-0136,8,El Tornillo Hardware
2026-08-17,ORD-103872,SKU-GAR-0157,18,Delta Construction
2026-08-17,ORD-103872,SKU-BEV-0084,3,Lucero Minimarket
17/08/2026,ORD-103873,SKU-HOM-0127,15,Delta Construction
17/08/2026,ORD-103873,SKU-DAI-0054,6,Inkafarma Comas Pharmacy
2026-08-17,ORD-103875,SKU-FRO-0278,7,Lucero Minimarket
17/08/2026,ORD-103876,SKU-PET-0106,16,Lucero Minimarket
2026-08-17,ORD-103877,SKU-GAR-0039,5,Lucero Minimarket
2026-08-17,ORD-103877,sku-bev-0118,6,Happy Pet Store
2026-08-17,ORD-103877,SKU-FRO-0296,18,Andean Group Offices
2026-08-17,ORD-103878,SKU-FRO-0179,3,Lucero Minimarket
17-Aug-26,ORD-103878,SKU-SNA-0315,5,Andean Group Offices
2026-08-17,ORD-103880,SKU-OFF-0140,1,San Martin Corner Store
17/08/2026,ORD-103880,SKU-TOO-0026,6,Lince Vet Center
2026-08-17,ORD-103880,SKU-FRO-0090,14,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103881,SKU-DAI-0164,5,La Lucha Restaurant
2026-08-17,ORD-103881,SKU-FRO-0109,3,San Martin Corner Store
2026-08-17,ORD-103881,SKU-DAI-0123,5,San Martin Corner Store
2026-08-17,ORD-103882,SKU-HOM-0204,15,Lucero Minimarket
17-Aug-26,ORD-103883,SKU-FRO-0288,1,Lucero Minimarket
17-Aug-26,ORD-103885,SKU-TOO-0080,5,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103886,SKU-GAR-0021,5,La Lucha Restaurant
17/08/2026,ORD-103887,SKU-BEA-0096,2,Delta Construction
17/08/2026,ORD-103888,SKU-FRO-0267,18,Lince Vet Center
17-Aug-26,ORD-103888,SKU-HAR-0266,15,Andean Group Offices
2026-08-17,ORD-103889,SKU-HOM-0015,24,Lince Vet Center
17/08/2026,ORD-103889,SKU-GAR-0039,15,Delta Construction
2026-08-17,ORD-103889,SKU-BEA-0045,9,San Martin Corner Store
2026-08-17,ORD-103890,SKU-SNA-0171,17,Wong North Supermarkets
17/08/2026,ORD-103891,SKU-BEV-0192,7,Lucero Minimarket
17-Aug-26,ORD-103891,SKU-OFF-0043,13,Lince Vet Center
17/08/2026,ORD-103892,SKU-TOO-0295,9,Inkafarma Comas Pharmacy
17-Aug-26,ORD-103892,SKU-FRO-0213,20,Wong North Supermarkets
17/08/2026,ORD-103892,SKU-BEA-0148,2,Happy Pet Store
2026-08-17,ORD-103893,SKU-HOM-0204,1,Andean Group Offices
2026-08-17,ORD-103893,SKU-SNA-0223,1,Inkafarma Comas Pharmacy
2026-08-17,ORD-103894,SKU-GAR-0195,12,Happy Pet Store
17/08/2026,ORD-103894,SKU-HOM-0020,2,Wong North Supermarkets
2026-08-17,ORD-103894,SKU-CLE-0061,11,El Tornillo Hardware
17/08/2026,ORD-103895,SKU-PET-0146,7,Andean Group Offices
17-Aug-26,ORD-103895,SKU-HOM-0127,9,Delta Construction
17-Aug-26,ORD-103896,SKU-PET-0017,4,San Martin Corner Store
17/08/2026,ORD-103896,SKU-OFF-0043,16,Happy Pet Store
17/08/2026,ORD-103896,SKU-CLE-0248,6,La Lucha Restaurant
17/08/2026,ORD-103897,SKU-HAR-0285,20,San Martin Corner Store
17/08/2026,ORD-103898,SKU-BEV-0202,6,Wong North Supermarkets
17-Aug-26,ORD-103899,SKU-BEA-0006,18,San Martin Corner Store
